COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,YEAR,DEATHS_100K
India,IND,Ovary cancer,2010,1.10030522
India,IND,Ovary cancer,2015,1.384498181
India,IND,Ovary cancer,2019,1.608267483
India,IND,Pancreas cancer,2000,1.014591394
India,IND,Pancreas cancer,2005,1.18785294
India,IND,Pancreas cancer,2010,1.457129032
India,IND,Pancreas cancer,2015,1.977499622
India,IND,Pancreas cancer,2019,2.40213633
India,IND,Pancreatitis,2000,1.23970786
India,IND,Pancreatitis,2005,1.346309857
India,IND,Pancreatitis,2010,1.452272343
India,IND,Pancreatitis,2015,1.404977719
India,IND,Pancreatitis,2019,1.470269059
India,IND,Paralytic ileus and intestinal obstruction,2000,4.378948551
India,IND,Paralytic ileus and intestinal obstruction,2005,3.993616597
India,IND,Paralytic ileus and intestinal obstruction,2010,3.86834848
India,IND,Paralytic ileus and intestinal obstruction,2015,3.584595122
India,IND,Paralytic ileus and intestinal obstruction,2019,3.726824869
India,IND,Parkinson disease,2000,2.189634297
India,IND,Parkinson disease,2005,2.252934246
India,IND,Parkinson disease,2010,2.289694682
India,IND,Parkinson disease,2015,2.809204963
India,IND,Parkinson disease,2019,3.17741676
India,IND,Peptic ulcer disease,2000,9.160417157
India,IND,Peptic ulcer disease,2005,7.260328769
India,IND,Peptic ulcer disease,2010,5.831706714
India,IND,Peptic ulcer disease,2015,5.020043117
India,IND,Peptic ulcer disease,2019,4.976472046
India,IND,Poisonings,2000,0.620238436
India,IND,Poisonings,2005,0.495147867
India,IND,Poisonings,2010,0.406114863
India,IND,Poisonings,2015,0.301469608
India,IND,Poisonings,2019,0.252306913
India,IND,Prostate cancer,2000,1.544344588
India,IND,Prostate cancer,2005,1.632298719
India,IND,Prostate cancer,2010,1.736210286
India,IND,Prostate cancer,2015,1.979902197
India,IND,Prostate cancer,2019,2.263539429
India,IND,Protein-energy malnutrition,2000,6.146577131
India,IND,Protein-energy malnutrition,2005,3.033153969
India,IND,Protein-energy malnutrition,2010,1.750859868
India,IND,Protein-energy malnutrition,2015,0.968249913
India,IND,Protein-energy malnutrition,2019,0.623001181
India,IND,Rabies,2000,1.975436171
India,IND,Rabies,2005,1.41546357
India,IND,Rabies,2010,0.959886182
India,IND,Rabies,2015,0.648438465
India,IND,Rabies,2019,0.469194754
India,IND,Rheumatic heart disease,2000,11.94641875
India,IND,Rheumatic heart disease,2005,10.24737179
India,IND,Rheumatic heart disease,2010,10.21564482
India,IND,Rheumatic heart disease,2015,9.603795755
India,IND,Rheumatic heart disease,2019,9.216484452
India,IND,Rheumatoid arthritis,2000,0.609292454
India,IND,Rheumatoid arthritis,2005,0.622802183
India,IND,Rheumatoid arthritis,2010,0.664616846
India,IND,Rheumatoid arthritis,2015,0.763332064
India,IND,Rheumatoid arthritis,2019,0.87083934
India,IND,Road injury,2000,16.85590162
India,IND,Road injury,2005,15.88338684
India,IND,Road injury,2010,17.17819003
India,IND,Road injury,2015,15.61669854
India,IND,Road injury,2019,15.56096827
India,IND,Schistosomiasis,2000,0
India,IND,Schistosomiasis,2005,0
India,IND,Schistosomiasis,2010,0
India,IND,Schistosomiasis,2015,0
India,IND,Schistosomiasis,2019,0
India,IND,Schizophrenia,2000,0
India,IND,Schizophrenia,2005,0
India,IND,Schizophrenia,2010,0
India,IND,Schizophrenia,2015,0
India,IND,Schizophrenia,2019,0
India,IND,Self-harm,2000,17.00438245
India,IND,Self-harm,2005,15.44714905
India,IND,Self-harm,2010,14.63308072
India,IND,Self-harm,2015,12.2752049
India,IND,Self-harm,2019,12.68670451
India,IND,Sickle cell disorders and trait,2000,0.511679013
India,IND,Sickle cell disorders and trait,2005,0.403989472
India,IND,Sickle cell disorders and trait,2010,0.322065339
India,IND,Sickle cell disorders and trait,2015,0.214338724
India,IND,Sickle cell disorders and trait,2019,0.18472968
India,IND,Skin diseases,2000,1.805440098
India,IND,Skin diseases,2005,1.719446224
India,IND,Skin diseases,2010,1.367374757
India,IND,Skin diseases,2015,1.234872812
India,IND,Skin diseases,2019,1.305806814
India,IND,Stomach cancer,2000,5.599506511
India,IND,Stomach cancer,2005,5.254818644
India,IND,Stomach cancer,2010,5.394757497
India,IND,Stomach cancer,2015,5.721511222
India,IND,Stomach cancer,2019,5.937110386
India,IND,Stroke,2000,49.91128177
India,IND,Stroke,2005,46.16489681
India,IND,Stroke,2010,46.35947248
India,IND,Stroke,2015,48.25724338
India,IND,Stroke,2019,51.01090415
India,IND,Sudden infant death syndrome,2000,0.794145258
India,IND,Sudden infant death syndrome,2005,0.650485652
India,IND,Sudden infant death syndrome,2010,0.459267539
India,IND,Sudden infant death syndrome,2015,0.292274085
India,IND,Sudden infant death syndrome,2019,0.194938699
India,IND,Syphilis,2000,0.715999697
India,IND,Syphilis,2005,0.563436667
India,IND,Syphilis,2010,0.210342837
India,IND,Syphilis,2015,0.136488362
India,IND,Syphilis,2019,0.137486865
India,IND,Testicular cancer,2000,0.117569301
India,IND,Testicular cancer,2005,0.110431327
India,IND,Testicular cancer,2010,0.122851364
India,IND,Testicular cancer,2015,0.117730835
India,IND,Testicular cancer,2019,0.125676269
India,IND,Tetanus,2000,6.785142017
India,IND,Tetanus,2005,3.42717343
India,IND,Tetanus,2010,1.568283471
India,IND,Tetanus,2015,0.637013441
India,IND,Tetanus,2019,0.517147525
India,IND,Thalassaemias,2000,0.051355922
India,IND,Thalassaemias,2005,0.06519702
India,IND,Thalassaemias,2010,0.036332296
India,IND,Thalassaemias,2015,0.022948253
India,IND,Thalassaemias,2019,0.015544347
India,IND,Thyroid cancer,2000,0.366117688
India,IND,Thyroid cancer,2005,0.380646855
India,IND,Thyroid cancer,2010,0.428815189
India,IND,Thyroid cancer,2015,0.457688597
India,IND,Thyroid cancer,2019,0.496692649
India,IND,"Trachea, bronchus, lung cancers",2000,4.112311236
India,IND,"Trachea, bronchus, lung cancers",2005,4.298230362
India,IND,"Trachea, bronchus, lung cancers",2010,4.892852242
India,IND,"Trachea, bronchus, lung cancers",2015,5.651188633
India,IND,"Trachea, bronchus, lung cancers",2019,6.458252672
India,IND,Trachoma,2000,0
India,IND,Trachoma,2005,0
India,IND,Trachoma,2010,0
India,IND,Trachoma,2015,0
India,IND,Trachoma,2019,0
India,IND,Trichomoniasis,2000,0
India,IND,Trichomoniasis,2005,0
India,IND,Trichomoniasis,2010,0
India,IND,Trichomoniasis,2015,0
India,IND,Trichomoniasis,2019,0
India,IND,Trichuriasis,2000,0
India,IND,Trichuriasis,2005,0
India,IND,Trichuriasis,2010,0
India,IND,Trichuriasis,2015,0
India,IND,Trichuriasis,2019,0
India,IND,Tuberculosis,2000,58.18182648
India,IND,Tuberculosis,2005,48.9972894
India,IND,Tuberculosis,2010,40.01202732
India,IND,Tuberculosis,2015,34.27426708
India,IND,Tuberculosis,2019,31.90590242
India,IND,Uncorrected refractive errors,2000,0
India,IND,Uncorrected refractive errors,2005,0
India,IND,Uncorrected refractive errors,2010,0
India,IND,Uncorrected refractive errors,2015,0
India,IND,Uncorrected refractive errors,2019,0
India,IND,Upper respiratory infections,2000,0.157625482
India,IND,Upper respiratory infections,2005,0.092842742
India,IND,Upper respiratory infections,2010,0.064820359
India,IND,Upper respiratory infections,2015,0.041089008
India,IND,Upper respiratory infections,2019,0.036050778
India,IND,Urolithiasis,2000,0.135888161
India,IND,Urolithiasis,2005,0.111657037
India,IND,Urolithiasis,2010,0.107674619
India,IND,Urolithiasis,2015,0.120360708
India,IND,Urolithiasis,2019,0.125610615
India,IND,Vitamin A deficiency,2000,0
India,IND,Vitamin A deficiency,2005,0
India,IND,Vitamin A deficiency,2010,0
India,IND,Vitamin A deficiency,2015,0
India,IND,Vitamin A deficiency,2019,0
India,IND,Whooping cough,2000,3.760203155
India,IND,Whooping cough,2005,2.820212097
India,IND,Whooping cough,2010,1.698673385
India,IND,Whooping cough,2015,1.054715625
India,IND,Whooping cough,2019,0.729105513
India,IND,Yellow fever,2000,0
India,IND,Yellow fever,2005,0
India,IND,Yellow fever,2010,0
India,IND,Yellow fever,2015,0
India,IND,Yellow fever,2019,0
Indonesia,IDN,Acute hepatitis A,2000,1.605101972
Indonesia,IDN,Acute hepatitis A,2005,1.298068882
Indonesia,IDN,Acute hepatitis A,2010,0.831351767
Indonesia,IDN,Acute hepatitis A,2015,0.73329537
Indonesia,IDN,Acute hepatitis A,2019,0.618467793
Indonesia,IDN,Acute hepatitis B,2000,1.573941532
Indonesia,IDN,Acute hepatitis B,2005,1.384819512
Indonesia,IDN,Acute hepatitis B,2010,1.032608628
Indonesia,IDN,Acute hepatitis B,2015,1.07082523
Indonesia,IDN,Acute hepatitis B,2019,1.052915313
Indonesia,IDN,Acute hepatitis C,2000,0.479604628
Indonesia,IDN,Acute hepatitis C,2005,0.350333223
Indonesia,IDN,Acute hepatitis C,2010,0.225321714
Indonesia,IDN,Acute hepatitis C,2015,0.216269205
Indonesia,IDN,Acute hepatitis C,2019,0.196617926
Indonesia,IDN,Acute hepatitis E,2000,0.121014272
Indonesia,IDN,Acute hepatitis E,2005,0.094940403
Indonesia,IDN,Acute hepatitis E,2010,0.073716262
Indonesia,IDN,Acute hepatitis E,2015,0.070373116
Indonesia,IDN,Acute hepatitis E,2019,0.062235455
Indonesia,IDN,African trypanosomiasis,2000,0
Indonesia,IDN,African trypanosomiasis,2005,0
Indonesia,IDN,African trypanosomiasis,2010,0
Indonesia,IDN,African trypanosomiasis,2015,0
Indonesia,IDN,African trypanosomiasis,2019,0
Indonesia,IDN,Alcohol use disorders,2000,0.231750444
Indonesia,IDN,Alcohol use disorders,2005,0.212820524
Indonesia,IDN,Alcohol use disorders,2010,0.210685574
Indonesia,IDN,Alcohol use disorders,2015,0.19852517
Indonesia,IDN,Alcohol use disorders,2019,0.207500113
Indonesia,IDN,Alzheimer disease and other dementias,2000,6.041050994
Indonesia,IDN,Alzheimer disease and other dementias,2005,6.762773264
Indonesia,IDN,Alzheimer disease and other dementias,2010,7.648858729
Indonesia,IDN,Alzheimer disease and other dementias,2015,8.592630223
Indonesia,IDN,Alzheimer disease and other dementias,2019,9.999115915
Indonesia,IDN,Anxiety disorders,2000,0
Indonesia,IDN,Anxiety disorders,2005,0
Indonesia,IDN,Anxiety disorders,2010,0
Indonesia,IDN,Anxiety disorders,2015,0
Indonesia,IDN,Anxiety disorders,2019,0
Indonesia,IDN,Appendicitis,2000,0.684010303
Indonesia,IDN,Appendicitis,2005,0.582506096
Indonesia,IDN,Appendicitis,2010,0.478200525
Indonesia,IDN,Appendicitis,2015,0.417632032
Indonesia,IDN,Appendicitis,2019,0.405639656
Indonesia,IDN,Ascariasis,2000,0.024493358
Indonesia,IDN,Ascariasis,2005,0.007312114
Indonesia,IDN,Ascariasis,2010,0.006434327
Indonesia,IDN,Ascariasis,2015,0.002730888
Indonesia,IDN,Ascariasis,2019,0.002125788
Indonesia,IDN,Asthma,2000,12.35697022
Indonesia,IDN,Asthma,2005,11.82039218
Indonesia,IDN,Asthma,2010,11.04320218
Indonesia,IDN,Asthma,2015,10.31368597
Indonesia,IDN,Asthma,2019,10.21056725
Indonesia,IDN,Autism and Asperger syndrome,2000,0
Indonesia,IDN,Autism and Asperger syndrome,2005,0
Indonesia,IDN,Autism and Asperger syndrome,2010,0
Indonesia,IDN,Autism and Asperger syndrome,2015,0
Indonesia,IDN,Autism and Asperger syndrome,2019,0
Indonesia,IDN,Back and neck pain,2000,0
Indonesia,IDN,Back and neck pain,2005,0
Indonesia,IDN,Back and neck pain,2010,0
Indonesia,IDN,Back and neck pain,2015,0
Indonesia,IDN,Back and neck pain,2019,0
Indonesia,IDN,Benign prostatic hyperplasia,2000,0
Indonesia,IDN,Benign prostatic hyperplasia,2005,0
Indonesia,IDN,Benign prostatic hyperplasia,2010,0
Indonesia,IDN,Benign prostatic hyperplasia,2015,0
Indonesia,IDN,Benign prostatic hyperplasia,2019,0
Indonesia,IDN,Bipolar disorder,2000,0
Indonesia,IDN,Bipolar disorder,2005,0
Indonesia,IDN,Bipolar disorder,2010,0
Indonesia,IDN,Bipolar disorder,2015,0
Indonesia,IDN,Bipolar disorder,2019,0
Indonesia,IDN,Bladder cancer,2000,0.910029144
Indonesia,IDN,Bladder cancer,2005,0.949009593
Indonesia,IDN,Bladder cancer,2010,1.048142403
Indonesia,IDN,Bladder cancer,2015,1.201817626
Indonesia,IDN,Bladder cancer,2019,1.368166584
Indonesia,IDN,Brain and nervous system cancers,2000,1.326204336
Indonesia,IDN,Brain and nervous system cancers,2005,1.438265137
Indonesia,IDN,Brain and nervous system cancers,2010,1.498558697
Indonesia,IDN,Brain and nervous system cancers,2015,1.56089578
Indonesia,IDN,Brain and nervous system cancers,2019,1.660004715
Indonesia,IDN,Breast cancer,2000,6.684159825
Indonesia,IDN,Breast cancer,2005,7.055874986
Indonesia,IDN,Breast cancer,2010,7.686230687
Indonesia,IDN,Breast cancer,2015,8.272461008
Indonesia,IDN,Breast cancer,2019,8.920226171
Indonesia,IDN,"Cardiomyopathy, myocarditis, endocarditis",2000,2.767689777
Indonesia,IDN,"Cardiomyopathy, myocarditis, endocarditis",2005,2.854738646
Indonesia,IDN,"Cardiomyopathy, myocarditis, endocarditis",2010,2.986583927
Indonesia,IDN,"Cardiomyopathy, myocarditis, endocarditis",2015,3.232090168
Indonesia,IDN,"Cardiomyopathy, myocarditis, endocarditis",2019,3.531353252
Indonesia,IDN,Cataracts,2000,0
Indonesia,IDN,Cataracts,2005,0
Indonesia,IDN,Cataracts,2010,0
Indonesia,IDN,Cataracts,2015,0
Indonesia,IDN,Cataracts,2019,0
Indonesia,IDN,Cervix uteri cancer,2000,6.883422203
Indonesia,IDN,Cervix uteri cancer,2005,6.997250047
Indonesia,IDN,Cervix uteri cancer,2010,6.881496832
Indonesia,IDN,Cervix uteri cancer,2015,6.905558496
Indonesia,IDN,Cervix uteri cancer,2019,7.133699147
Indonesia,IDN,Chagas disease,2000,0
Indonesia,IDN,Chagas disease,2005,0
Indonesia,IDN,Chagas disease,2010,0
Indonesia,IDN,Chagas disease,2015,0
Indonesia,IDN,Chagas disease,2019,0
Indonesia,IDN,Childhood behavioural disorders,2000,0
Indonesia,IDN,Childhood behavioural disorders,2005,0
Indonesia,IDN,Childhood behavioural disorders,2010,0
Indonesia,IDN,Childhood behavioural disorders,2015,0
Indonesia,IDN,Childhood behavioural disorders,2019,0
Indonesia,IDN,Chlamydia,2000,0.005440973
Indonesia,IDN,Chlamydia,2005,0.002747809
Indonesia,IDN,Chlamydia,2010,0.001861427
Indonesia,IDN,Chlamydia,2015,0.002167342
Indonesia,IDN,Chlamydia,2019,0.00245742
Indonesia,IDN,Chronic obstructive pulmonary disease,2000,25.84806772
Indonesia,IDN,Chronic obstructive pulmonary disease,2005,26.90295232
Indonesia,IDN,Chronic obstructive pulmonary disease,2010,27.59727266
Indonesia,IDN,Chronic obstructive pulmonary disease,2015,27.20694752
Indonesia,IDN,Chronic obstructive pulmonary disease,2019,28.9204237
Indonesia,IDN,Cirrhosis of the liver,2000,33.66474074
Indonesia,IDN,Cirrhosis of the liver,2005,33.42527744
Indonesia,IDN,Cirrhosis of the liver,2010,32.76787514
Indonesia,IDN,Cirrhosis of the liver,2015,31.26288711
Indonesia,IDN,Cirrhosis of the liver,2019,33.09986028
Indonesia,IDN,Collective violence and legal intervention,2000,0.292990761
Indonesia,IDN,Collective violence and legal intervention,2005,0.16949885
Indonesia,IDN,Collective violence and legal intervention,2010,0.025831929
Indonesia,IDN,Collective violence and legal intervention,2015,0.033004547
Indonesia,IDN,Collective violence and legal intervention,2019,0.04894106
Indonesia,IDN,Colon and rectum cancers,2000,3.730394333
Indonesia,IDN,Colon and rectum cancers,2005,4.282636296
Indonesia,IDN,Colon and rectum cancers,2010,4.97526383
Indonesia,IDN,Colon and rectum cancers,2015,5.790088489
Indonesia,IDN,Colon and rectum cancers,2019,6.664618264
Indonesia,IDN,Congenital anomalies,2000,8.472833555
Indonesia,IDN,Congenital anomalies,2005,8.266369857
Indonesia,IDN,Congenital anomalies,2010,7.613341738
Indonesia,IDN,Congenital anomalies,2015,6.519321094
Indonesia,IDN,Congenital anomalies,2019,5.499399689
Indonesia,IDN,Corpus uteri cancer,2000,0.757851124
Indonesia,IDN,Corpus uteri cancer,2005,0.793316785
Indonesia,IDN,Corpus uteri cancer,2010,0.821751339
Indonesia,IDN,Corpus uteri cancer,2015,0.890793763
Indonesia,IDN,Corpus uteri cancer,2019,0.968729515
Indonesia,IDN,Cysticercosis,2000,0
Indonesia,IDN,Cysticercosis,2005,0
Indonesia,IDN,Cysticercosis,2010,0
Indonesia,IDN,Cysticercosis,2015,0
Indonesia,IDN,Cysticercosis,2019,0
Indonesia,IDN,Dengue,2000,3.767275395
Indonesia,IDN,Dengue,2005,3.414364797
Indonesia,IDN,Dengue,2010,3.014007408
Indonesia,IDN,Dengue,2015,2.946576463
Indonesia,IDN,Dengue,2019,2.940242034
Indonesia,IDN,Depressive disorders,2000,0
Indonesia,IDN,Depressive disorders,2005,0
Indonesia,IDN,Depressive disorders,2010,0
Indonesia,IDN,Depressive disorders,2015,0
Indonesia,IDN,Depressive disorders,2019,0
Indonesia,IDN,Diabetes mellitus,2000,23.47106037
Indonesia,IDN,Diabetes mellitus,2005,25.8330807
Indonesia,IDN,Diabetes mellitus,2010,30.61449948
Indonesia,IDN,Diabetes mellitus,2015,37.19421055
Indonesia,IDN,Diabetes mellitus,2019,40.82588134
Indonesia,IDN,Diarrhoeal diseases,2000,40.48004443
Indonesia,IDN,Diarrhoeal diseases,2005,32.84021548
Indonesia,IDN,Diarrhoeal diseases,2010,27.85888742
Indonesia,IDN,Diarrhoeal diseases,2015,24.70697642
Indonesia,IDN,Diarrhoeal diseases,2019,23.64207
Indonesia,IDN,Diphtheria,2000,0.023333075
Indonesia,IDN,Diphtheria,2005,0.006968907
Indonesia,IDN,Diphtheria,2010,0.001891215
Indonesia,IDN,Diphtheria,2015,0.001020138
Indonesia,IDN,Diphtheria,2019,0.000866733
Indonesia,IDN,Drowning,2000,3.219497544
Indonesia,IDN,Drowning,2005,2.781499322
Indonesia,IDN,Drowning,2010,2.364423557
Indonesia,IDN,Drowning,2015,1.891263892
Indonesia,IDN,Drowning,2019,1.663430735
Indonesia,IDN,Drug use disorders,2000,0.25600898
Indonesia,IDN,Drug use disorders,2005,0.297706348
Indonesia,IDN,Drug use disorders,2010,0.299717547
Indonesia,IDN,Drug use disorders,2015,0.334780872
Indonesia,IDN,Drug use disorders,2019,0.351250338
Indonesia,IDN,Eating disorders,2000,0
Indonesia,IDN,Eating disorders,2005,0
Indonesia,IDN,Eating disorders,2010,0
Indonesia,IDN,Eating disorders,2015,0
Indonesia,IDN,Eating disorders,2019,0
Indonesia,IDN,Echinococcosis,2000,0
Indonesia,IDN,Echinococcosis,2005,0
Indonesia,IDN,Echinococcosis,2010,0
Indonesia,IDN,Echinococcosis,2015,0
Indonesia,IDN,Echinococcosis,2019,0.054336569
Indonesia,IDN,Encephalitis,2000,0.986062734
Indonesia,IDN,Encephalitis,2005,0.740154666
Indonesia,IDN,Encephalitis,2010,0.678121181
Indonesia,IDN,Encephalitis,2015,0.579062614
Indonesia,IDN,Encephalitis,2019,0.568657997
Indonesia,IDN,Epilepsy,2000,0.362541408
Indonesia,IDN,Epilepsy,2005,0.32666964
Indonesia,IDN,Epilepsy,2010,0.296153403
Indonesia,IDN,Epilepsy,2015,0.262659255
Indonesia,IDN,Epilepsy,2019,0.260538941
Indonesia,IDN,Exposure to mechanical forces,2000,1.218755838
Indonesia,IDN,Exposure to mechanical forces,2005,1.031899943
Indonesia,IDN,Exposure to mechanical forces,2010,0.853564093
Indonesia,IDN,Exposure to mechanical forces,2015,0.827516389
Indonesia,IDN,Exposure to mechanical forces,2019,0.741251541
Indonesia,IDN,Falls,2000,7.59139143
Indonesia,IDN,Falls,2005,7.052235253
Indonesia,IDN,Falls,2010,6.042992828
Indonesia,IDN,Falls,2015,6.366395115
Indonesia,IDN,Falls,2019,6.808457713
Indonesia,IDN,"Fire, heat and hot substances",2000,0.762828797
Indonesia,IDN,"Fire, heat and hot substances",2005,0.652948525
Indonesia,IDN,"Fire, heat and hot substances",2010,0.578005503
Indonesia,IDN,"Fire, heat and hot substances",2015,0.545630041
